Company Code,Account,Document Type,Posting Date,Document Date,Amount in doc. curr.,Document currency,Amount in local currency,Local Currency,Text/Billing doc,Assignment,Posting period,Fiscal Year,Document Header Text,Clearing Doc,Action,AR Comments,Aging,Aging Bucket,Sign,CountIf,Reference,SD Doc,Status,Cnxd,VBAK PO,BSID - Account,BSID Doc,BSID Amount ,Diff.,USD Diff,Diff. %,ZAR_PAY_REPORT
Europe,101071,DC,3/8/2025,3/8/2025,-5.28,EUR,-5.65,USD,,T0003,4,2025,PP/IS/20250308,ECOMMSUPT-7264,MBD,order not in ECC,12,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/8/2025,3/8/2025,-14.49,EUR,-15.51,USD,,T0003,4,2025,PP/IS/20250308,ECOMMSUPT-7264,MBD,order not in ECC,12,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/12/2025,3/12/2025,47.59,EUR,50.94,USD,2750547481,T1107,4,2025,PP/IS/20250312,104860980,write off,Manual refund,8,0-10,1,1,2750547481,7141913122,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/8/2025,3/8/2025,-499.99,EUR,-535.19,USD,,T0003,4,2025,PP/IS/20250308,ECOMMSUPT-7264,MBD,order not in ECC,12,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/13/2025,3/13/2025,179.88,EUR,192.54,USD,,T1107,4,2025,PP/IS/20250313,104860980,write off,Manual refund,7,0-10,1,1,2722440235,7153590512,SUCCESS,,7153590512,,,,,,,Not in Bibit
Europe,101071,DC,3/14/2025,3/14/2025,11.99,EUR,12.83,USD,3042079109,T1107,4,2025,PP/IS/20250314,104860980,write off,Manual refund,6,0-10,1,1,3013491597,7108252390,SUCCESS,,,1431893,6527725569,-18.14,-6.15,-6.59,34%,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,11.89,EUR,12.93,USD,3042830977,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,3014436637,7107471718,SUCCESS,,,1431893,6528102726,-17.99,-6.1,-6.33,34%,Not in Bibit
Europe,101072,DC,3/8/2025,3/8/2025,13.14,GBP,16.87,USD,2742278533,T1107,4,2025,PP/IS/20250308,104860981,write off,Manual refund,12,11-20,1,1,2742278533,7155013880,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101072,DC,3/8/2025,3/8/2025,13.14,GBP,16.87,USD,2769531359,T1107,4,2025,PP/IS/20250308,104860981,write off,Manual refund,12,11-20,1,1,2769531359,7155013880,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101072,DC,3/8/2025,3/8/2025,13.14,GBP,16.87,USD,2796983827,T1107,4,2025,PP/IS/20250308,104860981,write off,Manual refund,12,11-20,1,1,2796983827,7155013880,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/8/2025,3/8/2025,"18,000.00",KRW,12.4,USD,3035129488,T1107,4,2025,PP/IS/20250308,104860982,write off,Manual refund,12,11-20,1,1,2994484192,7148710638,SUCCESS,,,1468536,6524237728,"-25,938.65","-7,938.65",-5.6,31%,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,29.99,USD,29.99,USD,2744970928,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2744970928,7070106428,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,19.99,USD,19.99,USD,2766839041,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2766839041,7158612742,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,29.99,USD,29.99,USD,2772155558,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2772155558,7070106428,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,19.99,USD,19.99,USD,2794274887,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2794274887,7158612742,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,21.39,USD,21.39,USD,2798029920,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2798029920,7121943634,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,29.99,USD,29.99,USD,2799548224,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,2799548224,7070106428,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/8/2025,3/8/2025,32.2,USD,32.2,USD,3036535429,T1107,4,2025,PP/IS/20250308,106506469,write off,Manual refund,12,11-20,1,1,3008208973,7150423744,SUCCESS,,,1450444,6654159978,-64.41,-32.21,-32.21,50%,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,38.98,EUR,42.39,USD,2751046593,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,2751046593,7116094498,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/9/2025,3/9/2025,-66.45,EUR,-71.13,USD,3033752652,T0003,4,2025,PP/IS/20250309,email 3/20,Request refund,DP - PP & Bibit,11,11-20,-1,1,3033752652,5011797595,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/9/2025,3/9/2025,-15.46,EUR,-16.55,USD,3033814283,T0003,4,2025,PP/IS/20250309,email 3/20,Request refund,DP - PP & Bibit,11,11-20,-1,1,3033814283,7124298266,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/16/2025,3/16/2025,23.79,EUR,25.87,USD,2757311934,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,2757311934,7153349157,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,38.98,EUR,42.39,USD,2778324066,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,2778324066,7116094498,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,23.79,EUR,25.87,USD,2784716480,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,2784716480,7153349157,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,30.24,EUR,32.88,USD,3043239368,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,3014980208,5030365709,SUCCESS,,,1431893,6528307048,-67.57,-37.33,-39.45,55%,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,5,EUR,5.44,USD,3043353154,T1107,4,2025,PP/IS/20250315,cleared,write off,Manual refund,4,0-10,1,1,3042522491,7199169723,SUCCESS,,,1431893,6528361300,-5,0,0.09,0%,Not in Bibit
Europe,101077,DC,3/9/2025,3/9/2025,-1480,JPY,-9.95,USD,,T0003,4,2025,PP/IS/20250309,ECOMMSUPT-7264,MBD,order not in ECC,11,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,3/9/2025,3/9/2025,39.99,USD,39.99,USD,2734154347,T1107,4,2025,PP/IS/20250309,106506469,write off,Manual refund,11,11-20,1,1,2734154347,7091917303,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/9/2025,3/9/2025,39.99,USD,39.99,USD,2761377067,T1107,4,2025,PP/IS/20250309,106506469,write off,Manual refund,11,11-20,1,1,2761377067,7091917303,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/9/2025,3/9/2025,39.99,USD,39.99,USD,2788708147,T1107,4,2025,PP/IS/20250309,106506469,write off,Manual refund,11,11-20,1,1,2788708147,7091917303,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/9/2025,3/9/2025,-20.01,USD,-20.01,USD,3032099568,T0003,4,2025,PP/IS/20250309,email 3/20,Request refund,DP - PP & Visa,11,11-20,-1,1,3032099568,7172590710,SUCCESS,X,,,,,,,,Not in Bibit
Europe,101071,DC,3/10/2025,3/10/2025,-14.49,EUR,-15.51,USD,,T0003,4,2025,PP/IS/20250310,ECOMMSUPT-7264,MBD,order not in ECC,10,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/16/2025,3/16/2025,359.77,EUR,391.24,USD,3043028585,T1107,4,2025,PP/IS/20250315,104860980,write off,Manual refund,4,0-10,1,1,2648020859,7142496571,SUCCESS,,7142496571,1431893,6528200695,-524.7,-164.93,-170.4,31%,Not in Bibit
Europe,101071,DC,3/18/2025,3/18/2025,55.84,EUR,60.72,USD,3046130195,T1107,4,2025,PP/IS/20250318,104860980,write off,Manual refund,2,0-10,1,1,3035487417,7036647023,SUCCESS,,,1431893,6529737484,-66.45,-10.61,-11.54,16%,Not in Bibit
Europe,101071,DC,3/18/2025,3/18/2025,6.6,EUR,7.18,USD,3008486487,T1107,4,2025,PP/IS/20250318,104860980,write off,Manual refund,2,0-10,1,1,3007602229,7193952224,SUCCESS,,7193952224,,,,,,,Not in Bibit
Europe,101071,DC,3/10/2025,3/10/2025,-47.54,EUR,-50.89,USD,3037788833,T0003,4,2025,PP/IS/20250310,1142648552,clear with OI,clear with OI/write off diff,10,0-10,-1,1,3037788833,7198395461,SUCCESS,0,7198395461,1431893,6525960598,39.95,-7.59,-8.13,-19%,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,40.27,USD,40.27,USD,,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2707268232,7151648837,SUCCESS,,7151648837,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,9.99,USD,9.99,USD,2731937175,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2731937175,7103800543,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,19.99,USD,19.99,USD,2745983503,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2745983503,7147988235,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,9.99,USD,9.99,USD,2759059998,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2759059998,7103800543,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,40.27,USD,40.27,USD,2766454450,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2766454450,7151648837,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,19.99,USD,19.99,USD,2773215436,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2773215436,7147988235,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,9.99,USD,9.99,USD,2786376843,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2786376843,7103800543,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,40.27,USD,40.27,USD,2793735381,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2793735381,7151648837,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/10/2025,3/10/2025,19.99,USD,19.99,USD,2800689376,T1107,4,2025,PP/IS/20250310,106506469,write off,Manual refund,10,0-10,1,1,2800689376,7147988235,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,19.34,EUR,20.7,USD,2994975530,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,2994975530,7192247769,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,0.76,EUR,0.81,USD,2999581807,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,2999581807,7179475038,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,22.99,USD,22.99,USD,3001829827,T1107,4,2025,PP/IS/20250311,1134633368,clear together,clear together,9,0-10,1,2,,7087891020,,,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,12.99,USD,12.99,USD,3003030347,T1107,4,2025,PP/IS/20250311,1134633368,clear together,clear together,9,0-10,1,2,,7135007923,,,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,59.99,USD,59.99,USD,3003756114,T1107,4,2025,PP/IS/20250311,1134633368,clear together,clear together,9,0-10,1,2,3003756114,7142233306,SUCCESS,X,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,16.25,EUR,17.39,USD,3005641121,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3005641121,7193490602,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,-19.34,EUR,-20.7,USD,,T0003,4,2025,PP/IS/20250311,ECOMMSUPT-7264,MBD,order not in ECC,9,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,-23.79,EUR,-25.46,USD,,T0003,4,2025,PP/IS/20250311,ECOMMSUPT-7264,MBD,order not in ECC,9,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/18/2025,2/18/2025,-32.76,EUR,-34.08,USD,,T0006,3,2025,PP/IS/20250218,104860980,write off,order not in ECC - refunded in BR,30,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/23/2025,2/23/2025,-33.2,EUR,-34.73,USD,,T0003,3,2025,PP/IS/20250223,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,25,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/25/2025,2/25/2025,-23.79,EUR,-24.89,USD,,T0003,3,2025,PP/IS/20250225,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,23,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,22.99,USD,22.99,USD,3005723977,T1107,4,2025,PP/IS/20250311,1134633368,clear together,clear together,9,0-10,1,2,,7189201383,,,,,,,,,,Not in Bibit
Europe,101072,DC,3/11/2025,3/11/2025,56.98,GBP,73.15,USD,3006866642,T1107,4,2025,PP/IS/20250311,1142648553,clear together,clear together,9,0-10,1,2,3006866642,7142631913,SUCCESS,0,,,,,,,,Not in Bibit
US,101326,DC,3/11/2025,3/11/2025,1388.89,MXN,67.92,USD,3006957759,T1107,4,2025,PP/IS/20250311,1134633367,clear together,clear together,9,0-10,1,2,,7124495151,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,55.84,EUR,59.77,USD,3014507883,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3014507883,7151364820,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/11/2025,3/11/2025,0.84,EUR,0.9,USD,3016860624,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3016860624,7183158293,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,87.99,AUD,55.38,USD,2749785448,T1107,4,2025,PP/IS/20250311,104860979,write off,Manual refund,9,0-10,1,1,2749785448,7152071708,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,14.29,AUD,8.99,USD,2753361752,T1107,4,2025,PP/IS/20250311,104860979,write off,Manual refund,9,0-10,1,1,2753361752,5036425185,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,87.99,AUD,55.38,USD,2776612483,T1107,4,2025,PP/IS/20250311,104860979,write off,Manual refund,9,0-10,1,1,2776612483,7152071708,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,14.29,AUD,8.99,USD,2780579189,T1107,4,2025,PP/IS/20250311,104860979,write off,Manual refund,9,0-10,1,1,2780579189,5036425185,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,-38.76,NZD,-22.05,USD,3039166859,T0003,4,2025,PP/IS/20250311,1142648556,clear with OI,clear with OI,9,0-10,-1,1,3038704376,7197443957,SUCCESS,,,1417722,6526025037,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,-38.76,NZD,-22.05,USD,3039656221,T0003,4,2025,PP/IS/20250311,1142648556,clear with OI,clear with OI,9,0-10,-1,1,3039254966,7197436095,SUCCESS,,,1417722,6526302411,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,3/11/2025,3/11/2025,"26,400.00",KRW,18.19,USD,3038614413,T1107,4,2025,PP/IS/20250311,104860982,write off,Manual refund,9,0-10,1,1,3006218576,7150136907,SUCCESS,,,1468536,6525980344,"-41,400.56","-15,000.56",-10.33,36%,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,13.99,USD,13.99,USD,,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,3033188803,210701032,SUCCESS,,210701032,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,32.01,USD,32.01,USD,2737429979,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2737429979,7010548120,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,22.38,USD,22.38,USD,2743513772,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2743513772,7054891109,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,32.01,USD,32.01,USD,2764598621,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2764598621,7010548120,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,21.24,USD,21.24,USD,2765035310,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2765035310,7158344807,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,22.38,USD,22.38,USD,2770748342,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2770748342,7054891109,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,32.01,USD,32.01,USD,2792016085,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2792016085,7010548120,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,21.24,USD,21.24,USD,2792453931,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2792453931,7158344807,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,22.38,USD,22.38,USD,2798216707,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,2798216707,7054891109,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,66.45,EUR,71.13,USD,3018584567,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3018584567,7092648927,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/11/2025,3/11/2025,19.83,EUR,21.23,USD,3022853880,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,,7078469552,,,,,,,,,,Not in Bibit
US,101053,DC,3/11/2025,3/11/2025,59.99,USD,59.99,USD,3039608296,T1107,4,2025,PP/IS/20250311,106506469,write off,Manual refund,9,0-10,1,1,3035442130,7068494756,SUCCESS,,,1450444,6655742429,-63.74,-3.75,-3.75,6%,Not in Bibit
US,101325,DC,3/11/2025,3/11/2025,29.37,CAD,20.43,USD,2740064916,T1107,4,2025,PP/IS/20250311,106506468,write off,Manual refund,9,0-10,1,1,2740064916,7044202790,SUCCESS,0,,,,,,,,Not in Bibit
US,101325,DC,3/11/2025,3/11/2025,29.37,CAD,20.43,USD,2767195538,T1107,4,2025,PP/IS/20250311,106506468,write off,Manual refund,9,0-10,1,1,2767195538,7044202790,SUCCESS,0,,,,,,,,Not in Bibit
US,101325,DC,3/11/2025,3/11/2025,29.37,CAD,20.43,USD,2794624276,T1107,4,2025,PP/IS/20250311,106506468,write off,Manual refund,9,0-10,1,1,2794624276,7044202790,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/11/2025,3/11/2025,34.99,EUR,37.45,USD,3022901880,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3022901880,7167560879,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/11/2025,3/11/2025,34.99,EUR,37.45,USD,3024126981,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3024126981,7175592579,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/11/2025,3/11/2025,29.99,EUR,32.1,USD,3024900969,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3024900969,7116227570,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/11/2025,3/11/2025,29.99,EUR,32.1,USD,3026343420,T1107,4,2025,PP/IS/20250311,1142648552,clear together,clear together,9,0-10,1,2,3026343420,7156754733,SUCCESS,0,,,,,,,,SETTLEMENT
US,101325,DC,3/11/2025,3/11/2025,31.49,CAD,21.9,USD,3032290619,T1107,4,2025,PP/IS/20250311,106503159,clear together,clear together,9,0-10,1,2,3032290619,7196320201,SUCCESS,X,,,,,,,,Not in Bibit
Europe,101077,DC,3/12/2025,3/12/2025,1980,JPY,13.31,USD,,T1107,4,2025,PP/IS/20250312,1142648554,clear together,clear together,8,0-10,1,2,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,39.62,USD,39.62,USD,,T1107,4,2025,PP/IS/20250312,1134633368,clear together,clear together,8,0-10,1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101072,DC,3/12/2025,3/12/2025,19.97,GBP,25.64,USD,,T1107,4,2025,PP/IS/20250312,1142648553,clear together,clear together,8,0-10,1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/25/2025,2/25/2025,-33.2,EUR,-34.73,USD,,T0003,3,2025,PP/IS/20250225,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,23,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/12/2025,3/12/2025,-66.45,EUR,-71.13,USD,3034724957,T0003,4,2025,PP/IS/20250312,email 3/20,Request refund,DP - PP & Bibit,8,0-10,-1,1,3034724957,5006115427,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/12/2025,3/12/2025,-12.99,EUR,-13.9,USD,3034753511,T0003,4,2025,PP/IS/20250312,email 3/20,Request refund,DP - PP & Bibit,8,0-10,-1,1,3034753511,5015232936,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,3/12/2025,3/12/2025,-23.79,EUR,-25.46,USD,,T0003,4,2025,PP/IS/20250312,ECOMMSUPT-7264,MBD,order not in ECC,8,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/12/2025,3/12/2025,-141.94,EUR,-151.93,USD,,T0003,4,2025,PP/IS/20250312,ECOMMSUPT-7264,MBD,order not in ECC,8,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/26/2025,2/26/2025,-14.49,EUR,-15.16,USD,,T0003,3,2025,PP/IS/20250226,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,22,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/12/2025,3/12/2025,-11.89,EUR,-12.73,USD,,T0003,4,2025,PP/IS/20250312,ECOMMSUPT-7264,MBD,order not in ECC,8,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/26/2025,2/26/2025,-17.83,EUR,-18.65,USD,,T0003,3,2025,PP/IS/20250226,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,22,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101077,DC,3/12/2025,3/12/2025,-38.76,NZD,-22.05,USD,3040563026,T0003,4,2025,PP/IS/20250312,1142648556,clear with OI,clear with OI,8,0-10,-1,1,3039809808,7197605178,SUCCESS,,,1417722,6526586187,38.76,0,0,0%,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,21.64,USD,21.64,USD,2745308555,T1107,4,2025,PP/IS/20250312,106506469,write off,Manual refund,8,0-10,1,1,2745308555,7072229668,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,10.76,USD,10.76,USD,2750114591,T1107,4,2025,PP/IS/20250312,106506469,write off,Manual refund,8,0-10,1,1,2750114591,7130924069,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,21.64,USD,21.64,USD,2772591163,T1107,4,2025,PP/IS/20250312,106506469,write off,Manual refund,8,0-10,1,1,2772591163,7072229668,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,10.76,USD,10.76,USD,2777441274,T1107,4,2025,PP/IS/20250312,106506469,write off,Manual refund,8,0-10,1,1,2777441274,7130924069,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,21.64,USD,21.64,USD,2799934096,T1107,4,2025,PP/IS/20250312,106506469,write off,Manual refund,8,0-10,1,1,2799934096,7072229668,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,3/12/2025,3/12/2025,23.99,USD,23.99,USD,3040391882,T1107,4,2025,PP/IS/20250312,cleared,write off,Manual refund,8,0-10,1,1,3039508134,7198582669,SUCCESS,,7198582669,1450444,6656136737,-23.99,0,0,0%,Not in Bibit
US,101325,DC,3/12/2025,3/12/2025,88.47,CAD,61.54,USD,2795135012,T1107,4,2025,PP/IS/20250312,106506468,write off,Manual refund,8,0-10,1,1,2795135012,7162610411,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,3/13/2025,3/13/2025,12.09,EUR,12.94,USD,,T1107,4,2025,PP/IS/20250313,1142648552,clear together,clear together,7,0-10,1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/13/2025,3/13/2025,-14.49,EUR,-15.51,USD,,T0003,4,2025,PP/IS/20250313,ECOMMSUPT-7264,MBD,order not in ECC,7,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,2/26/2025,2/26/2025,-63.99,EUR,-66.94,USD,,T0003,3,2025,PP/IS/20250226,104860980,write off,order not in ECC - Unable to update PaymentInstrument due to invalid contract id,22,21-30,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/13/2025,3/13/2025,-29.99,EUR,-32.1,USD,,T0003,4,2025,PP/IS/20250313,ECOMMSUPT-7264,MBD,order not in ECC,7,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,3/13/2025,3/13/2025,-33.21,EUR,-35.55,USD,3041512101,T0003,4,2025,PP/IS/20250313,1142648552,clear with OI,clear with OI/write off diff,7,0-10,-1,1,3041512101,7198926932,SUCCESS,0,7198926932,1431893,6527444997,66.45,33.24,35.58,50%,Not in Bibit
